Project URL,SHA Detected,Module Path,Fully-Qualified Test Name (packageName.ClassName.methodName),Category,Status,PR Link,Notes
https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestDokuDetailsSerialization,ID,Accepted,https://github.com/Adyen/adyen-java-api-library/pull/681, A previous PR (https://github.com/Adyen/adyen-java-api-library/pull/654) was opened but not accepted because of adding a library
https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestDotpayDetailsSerialization,ID,Accepted,https://github.com/Adyen/adyen-java-api-library/pull/681, A previous PR (https://github.com/Adyen/adyen-java-api-library/pull/654) was opened but not accepted because of adding a library
https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestDragonpayDetailsSerialization,ID,Accepted,https://github.com/Adyen/adyen-java-api-library/pull/681,
https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestEcontextVoucherDetailsSerialization,ID,Accepted,https://github.com/Adyen/adyen-java-api-library/pull/681,
https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestEncryptedPaymentMethodDetails,ID,Accepted,https://github.com/Adyen/adyen-java-api-library/pull/681,
https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestEntercashDetailsSerialization,ID,Accepted,https://github.com/Adyen/adyen-java-api-library/pull/681,
https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestGenericIssuerPaymentMethodDetails,ID,Accepted,https://github.com/Adyen/adyen-java-api-library/pull/681,
https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestGiropayDetailsSerialization,ID,Accepted,https://github.com/Adyen/adyen-java-api-library/pull/681,
https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestGooglePayDetailsSerialization,ID,Accepted,https://github.com/Adyen/adyen-java-api-library/pull/681,
https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestIdealDetailsSerialization,ID,Accepted,https://github.com/Adyen/adyen-java-api-library/pull/681,
https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestKlarnaDetailsSerialization,ID,Accepted,https://github.com/Adyen/adyen-java-api-library/pull/681,
https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestLianLianPayDetailsSerialization,ID,Accepted,https://github.com/Adyen/adyen-java-api-library/pull/681,
https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestMasterPassDetailsSerialization,ID,Accepted,https://github.com/Adyen/adyen-java-api-library/pull/681,
https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestMbwayDetailsSerialization,ID,Accepted,https://github.com/Adyen/adyen-java-api-library/pull/681,
https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestMobilePayDetailsSerialization,ID,Accepted,https://github.com/Adyen/adyen-java-api-library/pull/681,
https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestMolPayDetailsSerialization,ID,Accepted,https://github.com/Adyen/adyen-java-api-library/pull/681,
https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestPaymentMethodDetails,ID,Accepted,https://github.com/Adyen/adyen-java-api-library/pull/681,
https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestPayPalDetails,ID,Accepted,https://github.com/Adyen/adyen-java-api-library/pull/681,
https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestPayUUpiDetailsSerialization,ID,Accepted,https://github.com/Adyen/adyen-java-api-library/pull/681,
https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestQiwiWalletDetailsSerialization,ID,Accepted,https://github.com/Adyen/adyen-java-api-library/pull/681,
https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestRecurringPaymentMethodDetails,ID,Accepted,https://github.com/Adyen/adyen-java-api-library/pull/681,
https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestRecurringProcessingModels,ID,Accepted,https://github.com/Adyen/adyen-java-api-library/pull/681,
https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestSamsungPayDetailsSerialization,ID,Accepted,https://github.com/Adyen/adyen-java-api-library/pull/681,
https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestSepaDirectDebitDetailsSerialization,ID,Accepted,https://github.com/Adyen/adyen-java-api-library/pull/681,
https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestSepaPaymentMethodDetails,ID,Accepted,https://github.com/Adyen/adyen-java-api-library/pull/681,
https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestShopperNotificationReferencePaymentMethodDetails,ID,Accepted,https://github.com/Adyen/adyen-java-api-library/pull/681,
https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestVippsDetailsSerialization,ID,Accepted,https://github.com/Adyen/adyen-java-api-library/pull/681,
https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestVisaCheckoutDetailsSerialization,ID,Accepted,https://github.com/Adyen/adyen-java-api-library/pull/681,
https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestWeChatPayDetailsSerialization,ID,Accepted,https://github.com/Adyen/adyen-java-api-library/pull/681,
https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestWeChatPayMiniProgramDetailsSerialization,ID,Accepted,https://github.com/Adyen/adyen-java-api-library/pull/681,
https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.NotificationTest.testGsonAndJacksonSerializeNotificationRequest,ID,Accepted,https://github.com/Adyen/adyen-java-api-library/pull/681,
https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.PaymentRequestBuilderTest.Test3DSecureRequest,ID,Accepted,https://github.com/Adyen/adyen-java-api-library/pull/681,
https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.PaymentRequestBuilderTest.TestCCPaymentRequest,ID,Accepted,https://github.com/Adyen/adyen-java-api-library/pull/681,
https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.PaymentRequestBuilderTest.TestCSEPaymentRequest,ID,Accepted,https://github.com/Adyen/adyen-java-api-library/pull/681,
https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.serializer.SaleToAcquirerDataSerializerTest.testSerialize,ID,Accepted,https://github.com/Adyen/adyen-java-api-library/pull/681,
https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.service.CheckoutTest.testPaymentsRequestWithXidAndCavv,ID,Accepted,https://github.com/Adyen/adyen-java-api-library/pull/681,
https://github.com/alibaba/druid,ad05a9293b6be2d5562807698b215b673db0417a,utils,com.alibaba.druid.bvt.utils.JdbcUtilsTest.test_curd,ID,Accepted,https://github.com/alibaba/druid/pull/4717,
https://github.com/alibaba/easyexcel,756f16e42fbd7bc5c7fa18426cbc02fc81a42057,.,com.alibaba.easyexcel.test.core.simple.SimpleDataTest.t03SynchronousRead07,OD,Accepted,https://github.com/alibaba/easyexcel/pull/1684,
https://github.com/alibaba/easyexcel,756f16e42fbd7bc5c7fa18426cbc02fc81a42057,.,com.alibaba.easyexcel.test.core.simple.SimpleDataTest.t04SynchronousRead03,OD,Accepted,https://github.com/alibaba/easyexcel/pull/1684,
https://github.com/alibaba/fastjson,e05e9c5e4be580691cc55a59f3256595393203a1,.,com.alibaba.json.bvt.bug.Bug_for_smoothrat6.test_set,ID,Accepted,https://github.com/alibaba/fastjson/pull/3117,RepoArchived
https://github.com/alibaba/fastjson,e05e9c5e4be580691cc55a59f3256595393203a1,.,com.alibaba.json.bvt.date.DateTest.test_date,OD,Accepted,https://github.com/alibaba/fastjson/pull/2148,RepoArchived
https://github.com/alibaba/fastjson,e05e9c5e4be580691cc55a59f3256595393203a1,.,com.alibaba.json.bvt.date.DateTest_tz.test_codec,OD,Accepted,https://github.com/alibaba/fastjson/pull/2148,RepoArchived
https://github.com/alibaba/fastjson,e05e9c5e4be580691cc55a59f3256595393203a1,.,com.alibaba.json.bvt.guava.ArrayListMultimapTest.test_for_multimap,ID,Accepted,https://github.com/alibaba/fastjson/pull/3502,RepoArchived
https://github.com/alibaba/fastjson,e05e9c5e4be580691cc55a59f3256595393203a1,.,com.alibaba.json.bvt.guava.HashMultimapTest.test_for_multimap,ID,Accepted,https://github.com/alibaba/fastjson/pull/3570,RepoArchived
https://github.com/alibaba/fastjson,e05e9c5e4be580691cc55a59f3256595393203a1,.,com.alibaba.json.bvt.issue_1100.Issue1177_2.test_for_issue,ID,Accepted,https://github.com/alibaba/fastjson/pull/3042,RepoArchived
https://github.com/alibaba/fastjson,e05e9c5e4be580691cc55a59f3256595393203a1,.,com.alibaba.json.bvt.issue_1200.Issue1298.test_for_issue,OD,Accepted,https://github.com/alibaba/fastjson/pull/2148,RepoArchived
https://github.com/alibaba/fastjson,e05e9c5e4be580691cc55a59f3256595393203a1,.,com.alibaba.json.bvt.issue_1200.Issue1298.test_for_issue_1,OD,Accepted,https://github.com/alibaba/fastjson/pull/2148,RepoArchived
https://github.com/alibaba/fastjson,e05e9c5e4be580691cc55a59f3256595393203a1,.,com.alibaba.json.bvt.issue_1400.Issue1480.test_for_issue,ID,Accepted,https://github.com/alibaba/fastjson/pull/3025,RepoArchived
https://github.com/alibaba/fastjson,e05e9c5e4be580691cc55a59f3256595393203a1,.,com.alibaba.json.bvt.issue_1500.Issue1584.test_for_issue,ID,Accepted,https://github.com/alibaba/fastjson/pull/3570,RepoArchived
https://github.com/alibaba/fastjson,e05e9c5e4be580691cc55a59f3256595393203a1,.,com.alibaba.json.bvt.issue_1600.Issue1679.test_for_issue,OD,Accepted,https://github.com/alibaba/fastjson/pull/2148,RepoArchived
https://github.com/alibaba/fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,com.alibaba.json.bvt.issue_1700.Issue1780_JSONObject.test_for_issue,ID,Accepted,https://github.com/alibaba/fastjson/pull/3483,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/8;RepoArchived
https://github.com/alibaba/fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,.,com.alibaba.json.bvt.issue_1700.Issue1780_Module.test_for_issue,ID,Accepted,https://github.com/alibaba/fastjson/pull/3483,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/8;RepoArchived
https://github.com/alibaba/fastjson,e05e9c5e4be580691cc55a59f3256595393203a1,.,com.alibaba.json.bvt.issue_1900.Issue1977.test_for_issue,OD,Accepted,https://github.com/alibaba/fastjson/pull/2148,RepoArchived
https://github.com/alibaba/fastjson,3ea25de368b185e3c9f3d56e46a4cfcdb9265318,.,com.alibaba.json.bvt.issue_2400.Issue2430.testForIssue,ID,Accepted,https://github.com/alibaba/fastjson/pull/3503,RepoArchived
https://github.com/alibaba/fastjson,3ea25de368b185e3c9f3d56e46a4cfcdb9265318,.,com.alibaba.json.bvt.issue_2400.Issue2430.testForIssue2,ID,Accepted,https://github.com/alibaba/fastjson/pull/3503,RepoArchived
https://github.com/alibaba/fastjson,3ea25de368b185e3c9f3d56e46a4cfcdb9265318,.,com.alibaba.json.bvt.issue_3000.Issue3082.test_for_issue,ID,Accepted,https://github.com/alibaba/fastjson/pull/3570,RepoArchived
https://github.com/alibaba/fastjson,e05e9c5e4be580691cc55a59f3256595393203a1,.,com.alibaba.json.bvt.jsonp.JSONPParseTest2.test_f,ID,Accepted,https://github.com/alibaba/fastjson/pull/2799,RepoArchived
https://github.com/alibaba/fastjson,e05e9c5e4be580691cc55a59f3256595393203a1,.,com.alibaba.json.bvt.jsonp.JSONPParseTest3.test_f,ID,Accepted,https://github.com/alibaba/fastjson/pull/3011,RepoArchived
https://github.com/alibaba/fastjson,e05e9c5e4be580691cc55a59f3256595393203a1,.,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_7,OD,Accepted,https://github.com/alibaba/fastjson/pull/3291,RepoArchived
https://github.com/alibaba/fastjson,e05e9c5e4be580691cc55a59f3256595393203a1,.,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,OD,Accepted,https://github.com/alibaba/fastjson/pull/3291,RepoArchived
https://github.com/alibaba/fastjson,37ed66bcaa3b0c88c5f3f0b09e6b4029c72c14cd,.,com.alibaba.json.bvt.parser.TypeUtilsTest.test_cast_to_Timestamp_1970_01_01_00_00_00,ID,Accepted,https://github.com/alibaba/fastjson/pull/3572,RepoArchived
https://github.com/alibaba/fastjson,3ea25de368b185e3c9f3d56e46a4cfcdb9265318,.,com.alibaba.json.bvt.path.JSONPath_reverse_test.test_reserve,ID,Accepted,https://github.com/alibaba/fastjson/pull/3530,RepoArchived
https://github.com/alibaba/fastjson,3ea25de368b185e3c9f3d56e46a4cfcdb9265318,.,com.alibaba.json.bvt.path.JSONPath_reverse_test.test_reserve3,ID,Accepted,https://github.com/alibaba/fastjson/pull/3530,RepoArchived
https://github.com/alibaba/fastjson,e05e9c5e4be580691cc55a59f3256595393203a1,.,com.alibaba.json.bvt.serializer.date.DateTest4_indian.test_date,OD,Accepted,https://github.com/alibaba/fastjson/pull/2148,RepoArchived
https://github.com/alibaba/fastjson,e05e9c5e4be580691cc55a59f3256595393203a1,.,com.alibaba.json.bvt.serializer.date.DateTest5_iso8601.test_date,OD,Accepted,https://github.com/alibaba/fastjson/pull/2148,RepoArchived
https://github.com/alibaba/fastjson,e05e9c5e4be580691cc55a59f3256595393203a1,.,com.alibaba.json.bvt.serializer.JSONSerializerTest2.test_0,OD,Accepted,https://github.com/alibaba/fastjson/pull/2133,RepoArchived
https://github.com/alibaba/fastjson,e05e9c5e4be580691cc55a59f3256595393203a1,.,com.alibaba.json.bvt.support.spring.mock.testcase.FastJsonpHttpMessageConverter4Case1Test.test1_2,ID,Accepted,https://github.com/alibaba/fastjson/pull/3569,RepoArchived
https://github.com/alibaba/fastjson,e05e9c5e4be580691cc55a59f3256595393203a1,.,com.alibaba.json.bvt.support.spring.mock.testcase.FastJsonpHttpMessageConverter4Case1Test.test2_2,ID,Accepted,https://github.com/alibaba/fastjson/pull/3569,RepoArchived
https://github.com/alibaba/fastjson,e05e9c5e4be580691cc55a59f3256595393203a1,.,com.alibaba.json.bvt.support.spring.mock.testcase.FastJsonpHttpMessageConverter4Case2Test.test1_2,ID,Accepted,https://github.com/alibaba/fastjson/pull/3569,RepoArchived
https://github.com/alibaba/fastjson,e05e9c5e4be580691cc55a59f3256595393203a1,.,com.alibaba.json.bvt.support.spring.mock.testcase.FastJsonpHttpMessageConverter4Case2Test.test2_2,ID,Accepted,https://github.com/alibaba/fastjson/pull/3569,RepoArchived
https://github.com/alibaba/fastjson,e05e9c5e4be580691cc55a59f3256595393203a1,.,com.alibaba.json.bvt.support.spring.mock.testcase.FastJsonpHttpMessageConverter4Case3Test.test1_2,ID,Accepted,https://github.com/alibaba/fastjson/pull/3569,RepoArchived
https://github.com/alibaba/fastjson,e05e9c5e4be580691cc55a59f3256595393203a1,.,com.alibaba.json.bvt.support.spring.mock.testcase.FastJsonpHttpMessageConverter4Case3Test.test2_2,ID,Accepted,https://github.com/alibaba/fastjson/pull/3569,RepoArchived
https://github.com/alibaba/fastjson,e05e9c5e4be580691cc55a59f3256595393203a1,.,com.alibaba.json.bvt.writeClassName.WriteDuplicateType.test_dupType2,ID,Accepted,https://github.com/alibaba/fastjson/pull/2996,RepoArchived
